data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-23+21_48_57,-69,-95,-91,28,28,15,25.5,210,24,17461,10652,0,0.027777778
2021-06-23+21_48_58,-69,-90,-91,28,28,15,27.97089397,11736,485,1075421,15796,0,0.187651416
2021-06-23+21_48_59,-69,-91,-91,28,28,15,27.80297398,6482,276,592710,8595,0,0.086527621
2021-06-23+21_49_01,-69,-100,-91,28,28,15,28,8525,354,780968,25504,0,0.165606342
2021-06-23+21_49_03,-69,-100,-91,28,28,15,28,22209,909,2036620,17747,0,0.128238342
2021-06-23+21_49_04,-69,-96,-91,28,28,15,27.95486936,10242,425,938345,13294,0,0.183969405
2021-06-23+21_49_05,-69,-94,-91,28,28,15,27.98630137,12384,515,1134973,11675,0,0.135738712
2021-06-23+21_49_06,-69,-98,-91,28,28,15,28,14089,581,1291629,12657,0,0.171965912
2021-06-23+21_49_07,-69,-90,-91,28,28,15,27.95151515,11963,498,1096424,11988,0,0.162372217
2021-06-23+21_49_08,-69,-96,-91,28,28,15,27.99074074,7907,330,723921,8996,0,0.196198028
2021-06-23+21_49_09,-69,-96,-91,28,28,15,27.99212598,3058,135,279084,8957,0,0.160812294
2021-06-23+21_49_10,-69,-96,-91,28,28,15,27.975,11610,485,1063661,8883,0,0.112249579
2021-06-23+21_49_11,-69,-89,-91,28,28,15,27.99349241,11195,465,1025889,10584,0,0.180813698
2021-06-23+21_49_12,-69,-90,-91,28,28,15,27.99632353,13205,547,1210487,16979,0,0.180780445
2021-06-23+21_49_13,-69,-90,-91,28,28,15,28,14261,590,1307320,12007,0,0.106397644
2021-06-23+21_49_14,-69,-96,-91,28,28,15,27.9984544,15705,651,1439704,11686,0,0.132176604
2021-06-23+21_49_15,-69,-87,-91,28,28,15,27.9501992,12137,505,1112418,13295,0,0.116730951
2021-06-23+21_49_16,-69,-91,-91,28,28,15,27.94805195,1876,85,170565,17510,0,0.149977345
2021-06-23+21_50_29,-68,-93,-91,28,28,15,27.98477157,6912,401,635305,13302,0,0.055221432
2021-06-23+21_50_30,-69,-88,-91,28,28,15,28,13488,693,1239131,14108,0,0.019624945
2021-06-23+21_50_31,-69,-88,-91,28,28,15,27.93951613,15106,750,1386547,13090,0,0.004809276
2021-06-23+21_50_32,-69,-88,-91,28,28,15,27.99503722,16099,813,1478183,9157,0,0.008987381
2021-06-23+21_50_33,-69,-88,-91,28,28,15,27.99438202,13663,716,1255830,16055,0,0.004807342
2021-06-23+21_50_34,-69,-88,-91,28,28,15,27.9952,11008,632,1012261,10813,0,0.005780347
2021-06-23+21_50_35,-69,-88,-91,28,28,15,27.99097744,11518,677,1058451,12390,0,0.016816048
2021-06-23+21_50_36,-69,-88,-91,28,28,15,27.9875969,11433,649,1051794,15851,0,0.009014475
2021-06-23+21_50_37,-69,-88,-91,28,28,15,27.99055118,11426,640,1050614,15856,0,0.006348378
2021-06-23+21_50_38,-69,-88,-91,28,28,15,27.95896657,11987,662,1102309,19226,0,0.003408713
2021-06-23+21_50_39,-69,-88,-91,28,28,15,28,12932,686,1187753,15800,0,0.006758833
2021-06-23+21_50_40,-69,-88,-91,28,28,15,27.97557471,13611,705,1249322,16238,0,0.007003721
2021-06-23+21_50_41,-69,-88,-91,28,28,15,28,9814,477,900596,16235,0,0.004867167
2021-06-23+21_50_42,-69,-88,-91,28,28,15,27.99747475,9489,402,869170,16896,0,0.002627707
2021-06-23+21_50_43,-69,-88,-91,28,28,15,28,11601,480,1062971,14636,0,0.004291477
2021-06-23+21_50_44,-69,-88,-91,28,28,15,27.99746835,9623,400,881500,12720,0,0.002591211
2021-06-23+21_50_46,-70,-88,-91,28,28,15,27.94326241,10315,429,944610,16071,0,0.002417795
2021-06-23+21_50_47,-70,-88,-91,28,28,15,27.99799197,12146,502,1113012,14131,0,0.004099705
2021-06-23+21_50_51,-70,-91,-91,28,28,15,28,11766,488,1077878,24191,0,0.002120261
2021-06-23+21_50_52,-70,-91,-91,28,28,15,27.99493671,9639,400,882860,13053,0,0.002586921
2021-06-23+21_50_53,-70,-91,-91,28,28,15,27.99794661,11877,492,1088178,22022,0,0.002100487
2021-06-23+21_50_59,-70,-91,-91,28,28,15,28,10034,416,919225,9396,0,0.002485337
2021-06-23+21_51_00,-69,-91,-91,28,28,15,27.99745547,9569,398,876564,12356,0,0.002605795
2021-06-23+21_51_01,-69,-91,-91,28,28,15,28,11479,476,1051553,13684,0,0.00433689
2021-06-23+21_51_02,-69,-91,-91,28,28,15,27.99764151,10354,429,948501,19935,0,0.009565716
2021-06-23+21_51_05,-69,-91,-91,28,28,15,27.99764151,10346,429,947776,41022,0,0.002410568
2021-06-23+21_51_11,-70,-91,-91,28,28,15,28,10369,429,949964,12004,0,0.004798925
2021-06-23+21_51_12,-70,-91,-91,28,28,15,28,10360,429,948948,13281,0,0.002407318
2021-06-23+21_51_13,-70,-92,-91,28,28,15,27.92941176,10356,430,948365,15208,0,0.007190106
2021-06-23+21_51_14,-70,-92,-91,28,28,15,28,10370,429,949991,12280,0,0.004798464
2021-06-23+21_51_15,-69,-92,-91,28,28,15,27.99764706,10359,430,948964,12641,0,0.004803535
2021-06-23+21_51_16,-70,-92,-91,28,28,15,27.93647059,10348,430,947869,13845,0,0.004808617
2021-06-23+21_51_17,-70,-92,-91,28,28,15,27.94759825,11160,462,1022502,5471,0,0.002235136
2021-06-23+21_51_18,-70,-92,-91,28,28,15,27.97468354,9641,401,882847,7544,0,0.005159426
2021-06-23+21_51_20,-69,-92,-91,28,28,15,27.98762376,9830,409,900334,25842,0,0.002536783
2021-06-23+21_51_22,-69,-92,-91,28,28,15,28,12389,513,1134989,19536,0,0.004019616
2021-06-23+21_51_23,-69,-92,-91,28,28,15,28,12176,502,1115824,9872,0,0.004089645
2021-06-23+21_51_24,-69,-92,-91,28,28,15,27.97108434,10143,422,928711,13326,0,0.009762765
2021-06-23+21_51_26,-69,-92,-91,28,28,15,28,11277,468,1033014,21960,0,0.002211998
2021-06-23+21_51_27,-69,-92,-91,28,28,15,28,10372,428,950392,7722,0,0.00651341
2021-06-23+21_51_28,-69,-92,-91,28,28,15,28,10360,432,948556,14736,0,0.004803074
2021-06-23+21_51_29,-69,-92,-91,28,28,15,28,10355,428,948632,20341,0,0.009564802
2021-06-23+21_51_32,-68,-92,-91,28,28,15,27.99764151,10355,430,948433,42757,0,0.002408478
2021-06-23+21_51_33,-68,-92,-91,28,28,15,27.9655914,11339,469,1038920,20212,0,0.004390201
2021-06-23+21_51_34,-68,-92,-91,28,28,15,28,14579,601,1336173,5392,0,0.00171186
2021-06-23+21_51_36,-68,-92,-91,28,28,15,27.99528302,10356,430,948484,17953,0,0.002408246
2021-06-23+21_51_37,-68,-92,-91,28,28,15,27.98367347,11940,494,1094022,9494,0,0.004170142
2021-06-23+21_51_38,-68,-92,-91,28,28,15,27.9947644,13938,577,1277263,13515,0,0.003574492
2021-06-23+21_51_39,-68,-92,-91,28,28,15,28,10374,429,950396,7044,0,0.002404077
2021-06-23+21_51_40,-68,-92,-91,28,28,15,28,11301,467,1035407,5289,0,0.002207311
2021-06-23+21_51_41,-68,-92,-91,28,28,15,28,12225,506,1120201,15248,0,0.005531603
2021-06-23+21_51_43,-68,-92,-91,28,28,15,27.99328859,10862,452,995003,13100,0,0.006857456
2021-06-23+21_51_44,-69,-92,-91,28,28,15,28,13284,550,1217081,10937,0,0.00509287
2021-06-23+21_51_45,-68,-92,-91,28,28,15,27.9959432,12039,497,1103022,5215,0,0.010276225
2021-06-23+21_51_46,-69,-92,-91,28,28,15,28,10915,453,1000006,8819,0,0.006824386
2021-06-23+21_51_47,-69,-92,-91,28,28,15,28,10372,430,950016,13806,0,0.00240454
2021-06-23+21_51_49,-69,-92,-91,28,28,15,27.96260163,15001,619,1374754,12946,0,0.001663783
2021-06-23+21_51_50,-69,-92,-91,28,28,15,27.96252927,10411,432,953592,12118,0,0.004779658
2021-06-23+21_51_51,-69,-92,-91,28,28,15,27.99063232,10401,431,952912,6099,0,0.002397852
2021-06-23+21_51_55,-69,-92,-91,28,28,15,27.99793388,23645,977,2166614,27268,0,0.004211413
2021-06-23+21_51_57,-69,-92,-91,28,28,15,28,14618,602,1339675,18315,0,0.0084786
2021-06-23+21_51_58,-68,-92,-91,28,28,15,27.99563319,11151,464,1021387,4369,0,0.006680919
2021-06-23+21_52_00,-69,-92,-91,28,28,15,28,12646,523,1158791,13391,0,0.001973009
2021-06-23+21_52_01,-69,-92,-91,28,28,15,28,12401,512,1136251,9849,0,0.006011542
2021-06-23+21_52_02,-69,-92,-91,28,28,15,27.98464912,11131,461,1019697,12787,0,0.004471872
2021-06-23+21_52_03,-69,-92,-91,28,28,15,28,10420,432,954435,12315,0,0.00714626
2021-06-23+21_52_04,-69,-92,-91,28,28,15,27.98809524,12316,508,1128501,6911,0,0.004043345
2021-06-23+21_52_05,-69,-92,-91,28,28,15,28,13442,555,1231944,9653,0,0.00185639
2021-06-23+21_52_06,-69,-92,-91,28,28,15,27.96933962,10336,428,946896,12967,0,0.007203919
2021-06-23+21_52_07,-69,-92,-91,28,28,15,28,12329,511,1129496,15176,0,0.002023636
2021-06-23+21_52_08,-69,-92,-91,28,28,15,27.99808429,12716,526,1165354,12388,0,0.001962169
2021-06-23+21_52_09,-69,-92,-91,28,28,15,28,11135,461,1020215,11375,0,0.004470273
2021-06-23+21_52_10,-69,-92,-91,28,28,15,27.99527187,10333,428,946460,18241,0,0.009584971
2021-06-23+21_52_11,-69,-92,-91,28,28,15,27.99528302,10340,428,947356,17336,0,0.00481232
2021-06-23+21_52_12,-69,-92,-91,28,28,15,27.98345154,10343,430,947045,19215,0,0.00481093
2021-06-23+21_52_13,-69,-92,-91,28,28,15,27.99764151,10336,428,947036,22743,0,0.004814173
2021-06-23+21_52_14,-69,-92,-91,28,28,15,27.99528302,10344,430,947354,21938,0,0.002411033
2021-06-23+21_52_15,-69,-92,-91,28,28,15,27.99764706,10363,430,949332,23307,0,0.00480169
2021-06-23+21_52_16,-69,-92,-91,28,28,15,27.96453901,10315,429,944590,17500,0,0.007218479
2021-06-23+21_52_18,-69,-92,-91,28,28,15,27.98458574,12653,523,1159346,20432,0,0.00197192
2021-06-23+21_52_21,-69,-92,-91,28,28,15,28,11446,475,1048644,2259,0,0.002179409
2021-06-23+21_52_24,-69,-89,-91,28,28,15,28,10339,429,947052,24233,0,0.006534064
2021-06-23+21_52_25,-69,-89,-91,28,28,15,28,10342,429,947488,8046,0,0.002411498
2021-06-23+21_52_26,-69,-89,-91,28,28,15,28,10331,428,946444,7719,0,0.004816492
2021-06-23+21_52_27,-69,-89,-91,28,28,15,27.95294118,12424,514,1138335,12257,0,0.004008337
2021-06-23+21_52_29,-69,-94,-91,28,28,15,27.92475728,9996,416,915582,12933,0,0.002494761
2021-06-23+21_52_30,-69,-92,-91,28,28,15,27.996,12210,506,1118436,13723,0,0.004078303
2021-06-23+21_52_40,-69,-91,-91,28,28,15,27.99609375,12490,516,1144546,23038,0,0.001997603
2021-06-23+21_53_37,-69,-90,-91,28,28,15,27.99014778,9882,410,905356,21632,0,0.002523468
2021-06-23+21_53_53,-68,-90,-91,28,28,15,27.98668639,12025,684,1105397,10807,0,0.001328793
2021-06-23+21_53_54,-69,-89,-91,28,28,15,28,10957,618,1007903,10813,0,0.001458124
2021-06-23+21_54_07,-69,-88,-91,28,28,15,27.97023153,22099,917,2024625,33394,0,0.000813854
2021-06-23+21_54_11,-69,-88,-91,28,28,15,27.98880597,13086,540,1199112,42718,0,0.001906796
2021-06-23+21_54_14,-69,-88,-91,28,28,15,27.99764151,10332,429,946472,32091,0,0.002413826
2021-06-23+21_54_17,-68,-86,-91,28,28,15,28,11501,477,1053811,33608,0,0.001215805
2021-06-23+21_54_19,-69,-88,-91,28,28,15,28,10611,440,972203,23224,0,0.00169348
2021-06-23+21_54_39,-68,-87,-89,28,28,15,27.93647059,10342,430,947372,10774,0,0.002411498
2021-06-23+21_55_43,-68,-87,-89,28,28,15,28,11637,481,1066485,25713,0,0.002143715
2021-06-23+21_55_56,-68,-87,-89,28,28,15,27.93632075,10339,430,946915,232,0,0.002412196
2021-06-23+21_56_04,-69,-87,-89,28,28,15,28,10371,431,950021,128,0,0.002404771
2021-06-23+21_56_16,-68,-89,-89,28,28,15,27.99609375,12485,515,1144248,1923,0,0.003988831
2021-06-23+21_56_25,-70,-89,-89,28,28,15,27.99764151,20678,858,1894405,23001,0,0.001207554
2021-06-23+21_56_27,-70,-89,-89,28,28,15,28,10636,441,974495,22853,0,0.002344996
2021-06-23+21_56_44,-68,-90,-89,28,28,15,28,10859,450,994900,43196,0,0.001471264
2021-06-23+21_57_00,-69,-90,-89,28,28,15,28,10651,443,975463,21694,0,0.002341701
2021-06-23+21_57_03,-69,-90,-89,28,28,15,28,11059,457,1013603,32372,0,0.002255503
2021-06-23+21_57_15,-67,-94,-89,28,28,15,28,10371,429,950335,42078,0,0.002404771
2021-06-23+21_57_51,-68,-90,-92,28,28,15,27.99679487,15222,628,1395137,20869,0,0.001639667
2021-06-23+21_58_18,-67,-87,-89,28,28,15,28,14589,603,1336967,43213,0,0.001710688
2021-06-23+21_58_35,-67,-89,-89,28,28,15,28,12896,534,1181703,10801,0,0.001934835
2021-06-23+21_58_38,-67,-90,-89,28,28,15,28,13315,552,1219988,32411,0,0.001874063
2021-06-23+21_58_40,-67,-88,-89,28,28,15,27.99668874,14709,607,1348257,10801,0,0.001696756
2021-06-23+21_58_43,-67,-88,-89,28,28,15,28,15497,638,1420780,32967,0,0.001610617
2021-06-23+21_58_55,-69,-88,-89,28,28,15,27.99828473,14128,586,1295132,11591,0,0.001272445
2021-06-23+21_59_05,-69,-91,-89,28,28,15,28,13386,750,1230997,10807,0,0.001044776
2021-06-23+21_59_29,-69,-90,-89,28,28,15,27.93682589,11730,653,1078594,11295,0,0.004244482
2021-06-23+21_59_40,-69,-89,-89,28,28,15,27.99492754,26723,1396,2453392,32435,0,0.000598377
2021-06-23+21_59_41,-69,-90,-89,28,28,15,28,12193,582,1118804,10934,0,0.001474081
2021-06-23+21_59_45,-69,-88,-89,28,28,15,28,12145,504,1112705,43029,0,0.001479898
2021-06-23+21_59_46,-68,-88,-89,28,28,15,28,10327,428,946319,10692,0,0.002414992
2021-06-23+21_59_50,-68,-88,-89,28,28,15,28,10339,429,947052,42722,0,0.002412196
2021-06-23+22_01_34,-69,-88,-89,28,28,15,27.99808429,12720,526,1165668,16059,0,0.001961554
2021-06-23+22_01_36,-69,-88,-89,28,28,15,27.99764151,10350,431,947784,32277,0,0.001543508
2021-06-23+22_01_46,-69,-88,-89,28,28,15,28,13422,554,1230153,7153,0,0.001859151
2021-06-23+22_01_47,-69,-88,-89,28,28,15,27.99801587,12298,508,1126908,13350,0,0.004049239
2021-06-23+22_01_48,-69,-88,-89,28,28,15,28,10465,435,958816,13426,0,0.002383222
2021-06-23+22_01_50,-69,-88,-89,28,28,15,28,11372,471,1041976,12589,0,0.001404988
2021-06-23+22_01_56,-69,-88,-89,28,28,15,27.99554566,10930,453,1001475,19978,0,0.002282063
2021-06-23+22_01_58,-69,-88,-89,28,28,15,27.996,12220,504,1119721,24389,0,0.010125557
2021-06-23+22_02_00,-69,-88,-89,28,28,15,27.99537037,10515,437,963262,13803,0,0.002371917
2021-06-23+22_02_01,-69,-88,-89,28,28,15,28,11459,473,1050058,12593,0,0.005726681
2021-06-23+22_02_02,-69,-88,-89,28,28,15,28,14407,595,1320242,12695,0,0.003458532
2021-06-23+22_02_03,-69,-88,-89,28,28,15,28,10342,429,947519,13965,0,0.002411498
2021-06-23+22_02_06,-69,-88,-89,28,28,15,28,10334,428,946977,26096,0,0.001738794
2021-06-23+22_02_07,-69,-88,-89,28,28,15,27.9858156,10341,427,947409,8772,0,0.004811856
2021-06-23+22_02_09,-69,-88,-89,28,28,15,28,12397,513,1135853,18996,0,0.00601347
2021-06-23+22_02_10,-69,-88,-89,28,28,15,28,10362,429,949351,12894,0,0.004802151
2021-06-23+22_02_11,-69,-88,-89,28,28,15,27.99528302,10344,429,947504,12429,0,0.007198388
2021-06-23+22_02_25,-69,-88,-89,28,28,15,27.96651786,19283,900,1769060,826,0,0.005415721
2021-06-23+22_02_26,-69,-88,-89,28,28,15,27.99734396,14771,759,1356689,13598,0,0.006724497
2021-06-23+22_02_27,-69,-88,-89,28,28,15,27.99068323,12408,649,1139745,13162,0,0.00449294
2021-06-23+22_02_28,-69,-88,-89,28,28,15,27.9984051,11038,633,1015134,10818,0,0.0109319
2021-06-23+22_02_31,-69,-88,-89,28,28,15,27.99785408,24473,1406,2252145,18489,0,0.011151966
2021-06-23+22_02_32,-69,-88,-89,28,28,15,27.99867725,13118,764,1206521,9732,0,0.007265022
2021-06-23+22_02_33,-69,-88,-89,28,28,15,28,11536,660,1061457,16652,0,0.007058013
2021-06-23+22_02_34,-68,-88,-89,28,28,15,27.99548193,11732,667,1079467,13435,0,0.01287337
2021-06-23+22_02_35,-68,-88,-89,28,28,15,28,14280,765,1312551,6858,0,0.006608696
2021-06-23+22_02_36,-69,-88,-89,28,28,15,27.99014085,13534,713,1243720,6781,0,0.012260984
2021-06-23+22_02_37,-68,-88,-89,28,28,15,27.9959596,10629,502,974499,17210,0,0.006078175
2021-06-23+22_02_38,-69,-88,-89,28,28,15,27.98584906,10358,428,948933,22045,0,0.007188728
2021-06-23+22_02_39,-69,-88,-89,28,28,15,27.99804305,12459,517,1141366,18436,0,0.003997122
2021-06-23+22_02_41,-69,-88,-89,28,28,15,27.99804305,12468,516,1142377,21550,0,0.002001121
2021-06-23+22_02_42,-69,-88,-89,28,28,15,28,9968,413,913189,11907,0,0.002501751
2021-06-23+22_02_44,-68,-88,-89,28,28,15,27.99207921,12335,510,1129938,26479,0,0.010032103
2021-06-23+22_02_45,-69,-88,-89,28,28,15,28,10046,417,920362,1242,0,0.004952456
2021-06-23+22_02_46,-69,-88,-89,28,28,15,27.99782609,11201,465,1026248,12578,0,0.006651295
2021-06-23+22_02_47,-69,-88,-89,28,28,15,27.99764151,10356,430,948521,3465,0,0.00480492
2021-06-23+22_02_48,-69,-88,-89,28,28,15,28,10408,431,953543,11912,0,0.002396243
2021-06-23+22_02_49,-69,-88,-89,28,28,15,27.99765258,10388,432,951452,14818,0,0.00479019
2021-06-23+22_02_56,-69,-88,-89,28,28,15,27.99528302,10361,430,948897,10664,0,0.002407086
2021-06-23+22_02_57,-68,-88,-89,28,28,15,28,10354,429,948575,10769,0,0.00240871
2021-06-23+22_02_59,-69,-88,-89,28,28,15,28,9883,410,905390,25675,0,0.002523214
2021-06-23+22_03_00,-69,-88,-89,28,28,15,28,10010,415,917015,12338,0,0.006352988
2021-06-23+22_03_03,-69,-88,-89,28,28,15,28,12454,514,1141384,37667,0,0.003440826
2021-06-23+22_03_10,-69,-88,-89,28,28,15,28,10262,424,940088,7415,0,0.00484872
2021-06-23+22_03_11,-69,-88,-89,28,28,15,27.96976744,10457,436,957683,11500,0,0.002385041
2021-06-23+22_03_12,-69,-88,-89,28,28,15,28,10354,429,948592,11217,0,0.00240871
2021-06-23+22_03_15,-70,-88,-89,28,28,15,28,10356,431,948398,40809,0,0.002408246
2021-06-23+22_03_18,-69,-88,-89,28,28,15,27.998,12212,504,1119036,39743,0,0.007235184
2021-06-23+22_03_20,-69,-88,-89,28,28,15,27.99788136,11511,478,1054388,27013,0,0.00647333
2021-06-23+22_03_21,-69,-88,-89,28,28,15,27.99764706,10355,429,948806,18774,0,0.002408478
2021-06-23+22_03_22,-69,-88,-89,28,28,15,27.97183099,10403,431,952934,18269,0,0.0118731
2021-06-23+22_03_23,-69,-88,-89,28,28,15,28,14183,585,1299840,14420,0,0.003512963
2021-06-23+22_03_24,-69,-88,-89,28,28,15,27.99791667,11697,486,1071538,13266,0,0.004256406
2021-06-23+22_03_26,-69,-88,-89,28,28,15,28,11373,470,1042203,25890,0,0.002193367
2021-06-23+22_03_27,-68,-88,-89,28,28,15,28,14516,598,1330363,13450,0,0.003432651
2021-06-23+22_03_29,-69,-88,-89,28,28,15,27.97592998,11143,462,1020716,38419,0,0.004467078
2021-06-23+22_03_30,-69,-88,-89,28,28,15,27.99795918,11958,494,1095753,23278,0,0.008293249
2021-06-23+22_03_31,-69,-88,-89,28,28,15,28,11897,491,1090207,23897,0,0.006264617
2021-06-23+22_03_32,-69,-88,-89,28,28,15,28,11642,482,1066694,23085,0,0.006400956
2021-06-23+22_03_33,-69,-88,-89,28,28,15,28,10358,430,948747,17105,0,0.002407782
2021-06-23+22_03_34,-69,-88,-89,28,28,15,28,13381,553,1225863,19888,0,0.009255146
2021-06-23+22_03_36,-69,-88,-89,28,28,15,28,10994,454,1007419,18052,0,0.002268808
2021-06-23+22_03_37,-69,-88,-89,28,28,15,28,10814,448,990555,13575,0,0.009162544
2021-06-23+22_03_38,-69,-88,-89,28,28,15,27.99513776,15066,620,1380881,12835,0,0.003307753
2021-06-23+22_03_39,-69,-88,-89,28,28,15,27.99534884,10451,437,957007,12979,0,0.004761451
2021-06-23+22_03_40,-69,-88,-89,28,28,15,27.99764151,10352,428,948492,12290,0,0.002409174
2021-06-23+22_03_43,-69,-88,-89,28,28,15,27.99702381,24610,1017,2254987,26393,0,0.003038282
2021-06-23+22_03_44,-69,-88,-89,28,28,15,27.99583333,11722,487,1073573,12455,0,0.002128203
2021-06-23+22_03_46,-69,-88,-89,28,28,15,27.99529412,10353,430,948362,28234,0,0.009566632
2021-06-23+22_03_47,-69,-88,-89,28,28,15,27.99764706,10375,430,950409,13736,0,0.002403846
2021-06-23+22_03_48,-69,-88,-89,28,28,15,27.99764151,10356,430,948497,12653,0,0.009563887
2021-06-23+22_03_49,-69,-88,-89,28,28,15,28,10354,429,948544,12408,0,0.004805844
2021-06-23+22_03_50,-69,-88,-89,28,28,15,27.99764706,10374,430,950353,13354,0,0.002404077
2021-06-23+22_03_51,-69,-88,-89,28,28,15,27.99294118,10354,430,948373,18954,0,0.007191485
2021-06-23+22_03_52,-69,-88,-89,28,28,15,27.99764706,10357,432,948434,15528,0,0.002408014
2021-06-23+22_03_53,-69,-88,-89,28,28,15,28,11522,475,1055836,15634,0,0.002165065
2021-06-23+22_03_55,-69,-88,-89,28,28,15,28,12308,509,1127776,15189,0,0.003320107
2021-06-23+22_03_57,-69,-88,-89,28,28,15,28,9693,402,887953,25295,0,0.002572546
2021-06-23+22_03_58,-69,-88,-89,28,28,15,27.94589178,12165,504,1114470,11465,0,0.002050861
2021-06-23+22_03_59,-69,-88,-89,28,28,15,28,12299,508,1126904,4472,0,0.002028562
2021-06-23+22_04_00,-69,-88,-89,28,28,15,28,9662,401,885098,12441,0,0.002580778
2021-06-23+22_04_01,-69,-88,-89,28,28,15,28,9789,406,896750,12838,0,0.002547381
2021-06-23+22_04_02,-69,-88,-89,28,28,15,27.9975,9758,404,894041,12208,0,0.002555453
2021-06-23+22_04_03,-69,-88,-89,28,28,15,28,12189,505,1116687,12558,0,0.00351537
2021-06-23+22_04_06,-69,-88,-89,28,28,15,28,20995,870,1923524,18006,0,0.003559563
2021-06-23+22_04_07,-69,-88,-89,28,28,15,27.99764706,10369,430,949876,7386,0,0.002405234
2021-06-23+22_04_08,-69,-88,-89,28,28,15,28,10356,430,948579,12281,0,0.002408246
2021-06-23+22_04_09,-69,-88,-89,28,28,15,28,10360,429,949079,17583,0,0.00718735
2021-06-23+22_04_10,-69,-88,-89,28,28,15,28,10369,430,949956,22818,0,0.004798925
2021-06-23+22_04_11,-69,-88,-89,28,28,15,27.97169811,10352,428,948384,20294,0,0.011930896
2021-06-23+22_04_12,-69,-88,-89,28,28,15,27.99529412,10359,430,948916,18833,0,0.00240755
2021-06-23+22_04_13,-69,-88,-89,28,28,15,27.96244131,10405,432,952910,12828,0,0.007156489
2021-06-23+22_04_14,-69,-88,-89,28,28,15,28,10350,428,948427,13355,0,0.002409639
2021-06-23+22_04_15,-69,-88,-89,28,28,15,27.99764706,10357,430,948849,100,0,0.002408014
2021-06-23+22_04_16,-69,-88,-89,28,28,15,27.99529412,10365,431,949278,14079,0,0.007183908
2021-06-23+22_04_19,-69,-88,-89,28,28,15,27.99764706,10369,430,949866,26709,0,0.007181157
2021-06-23+22_04_20,-69,-88,-89,28,28,15,28,10354,430,948401,11698,0,0.00240871
2021-06-23+22_04_21,-69,-88,-89,28,28,15,27.92974239,10392,431,951955,2764,0,0.002399923
2021-06-23+22_04_22,-69,-88,-89,28,28,15,28,11029,457,1010340,10528,0,0.003883671
2021-06-23+22_04_25,-70,-88,-89,28,28,15,28,12668,523,1160756,27122,0,0.00196959
2021-06-23+22_04_26,-70,-88,-89,28,28,15,27.99352052,11280,469,1033190,8754,0,0.002211411
2021-06-23+22_04_31,-70,-96,-89,28,28,15,28,20730,861,1899024,29582,0,0.001204529
2021-06-23+22_04_34,-68,-96,-89,28,28,15,27.99777778,10966,454,1004810,26004,0,0.002274588
2021-06-23+22_04_35,-68,-96,-89,28,28,15,27.99019608,14914,617,1366594,14906,0,0.001673472
2021-06-23+22_04_43,-68,-96,-89,28,28,15,27.99804688,12471,517,1142659,13324,0,0.00200064
2021-06-23+22_04_44,-68,-96,-89,28,28,15,27.94352941,10355,430,948539,11838,0,0.002408478
2021-06-23+22_04_45,-68,-96,-89,28,28,15,27.96941176,10357,429,948804,13573,0,0.004804459
2021-06-23+22_04_46,-68,-96,-89,28,28,15,28,15537,641,1423823,14503,0,0.003207801
2021-06-23+22_04_49,-68,-96,-89,28,28,15,27.99788584,11524,477,1056000,38510,0,0.00216469
2021-06-23+22_04_50,-68,-96,-89,28,28,15,27.98349057,10360,429,948921,18103,0,0.009560229
2021-06-23+22_04_51,-68,-96,-89,28,28,15,28,14099,581,1292058,18476,0,0.010527055
2021-06-23+22_04_54,-68,-96,-89,28,28,15,27.99814471,26321,1088,2411735,44991,0,0.003784868
