dataTime,pcelRsrp,ncell1Rsrp,ncell2Rsrp,mcs1Dl,mcs2Dl,wbCqi,mcs2dl_ave,prb_used_pcell,pdu_used,tbs_used,prb_used_ncell1,prb_used_ncell2,prb_retxrate
2021-06-14+14_22_05,-78,-97,-101,28,28,15,27.98771121,15863,655,1453844,0,11325,0.025374785
2021-06-14+14_22_06,-79,-97,-101,28,28,15,27.99504132,14571,608,1335705,0,15667,0.013540045
2021-06-14+14_22_09,-79,-98,-99,28,28,15,27.99313725,24686,1029,2262183,0,12633,0.022297913
2021-06-14+14_22_10,-78,-96,-99,28,28,15,27.9826087,19550,809,1792083,0,38,0.027991846
2021-06-14+14_22_11,-79,-97,-99,28,28,15,28,11950,496,1095147,0,14487,0.019527404
2021-06-14+14_22_12,-78,-98,-99,28,28,15,28,6351,330,583312,0,14803,0.043380027
2021-06-14+14_22_13,-78,-98,-99,28,28,15,27.99583911,17496,725,1603600,0,13453,0.019612238
2021-06-14+14_22_14,-78,-98,-99,28,27,15,27.96600567,8516,358,779814,0,10875,0.038500621
2021-06-14+14_22_15,-78,-98,-99,28,28,15,27.97113402,11728,492,1074214,0,15902,0.026802755
2021-06-14+14_22_16,-78,-97,-99,28,28,15,27.9978678,11384,473,1043228,0,13992,0.043039677
2021-06-14+14_22_17,-78,-98,-99,28,28,15,27.97278912,7105,300,650394,0,16402,0.02976922
2021-06-14+14_22_18,-78,-96,-99,28,28,15,28,15539,644,1424294,0,12756,0.021411928
2021-06-14+14_22_19,-78,-97,-98,28,28,15,27.99626866,12985,541,1189838,0,13045,0.017032551
2021-06-14+14_22_20,-78,-96,-98,28,28,15,28,15025,623,1377246,0,9177,0.011513158
2021-06-14+14_22_21,-78,-99,-98,28,28,15,28,754,43,67795,0,14166,0.002645503
2021-06-14+14_22_22,-78,-98,-98,28,28,15,28,12272,510,1124550,0,10173,0.025799794
2021-06-14+14_22_23,-78,-95,-98,28,28,15,27.98350515,11701,491,1071712,0,6513,0.026943867
2021-06-14+14_22_24,-78,-99,-98,28,28,15,27.98876404,12960,538,1187474,0,9042,0.007656968
2021-06-14+14_22_25,-78,-96,-98,28,28,15,27.97101449,11712,489,1072847,0,16518,0.024
2021-06-14+14_22_26,-78,-99,-98,28,28,15,27.75384615,1541,73,139644,0,13080,0.081097197
2021-06-14+14_22_27,-78,-98,-98,28,28,15,28,10269,429,940845,0,12720,0.023766518
2021-06-14+14_22_28,-78,-99,-98,28,28,15,27.96692913,15430,638,1414041,0,17593,0.036407919
2021-06-14+14_22_29,-78,-99,-98,28,28,15,27.99606815,18403,767,1687061,0,15072,0.028044787
2021-06-14+14_22_30,-78,-99,-98,28,28,15,27.99788807,23039,947,2112692,0,14737,0.040121657
2021-06-14+14_22_31,-78,-98,-98,28,28,15,27.99295775,20683,854,1896425,0,12772,0.022496337
2021-06-14+14_22_34,-78,-98,-98,28,28,15,27.97338656,36386,1508,3335085,0,19248,0.028955726
2021-06-14+14_22_35,-78,-98,-98,28,28,15,28,17197,712,1576443,0,8598,0.028253376
2021-06-14+14_22_36,-78,-97,-98,28,28,15,27.99279539,16766,697,1536856,0,12741,0.031762532
2021-06-14+14_22_37,-78,-98,-98,28,28,15,27.996139,6297,265,576308,0,12722,0.03449862
2021-06-14+14_22_38,-78,-98,-98,28,28,15,28,7224,303,661630,0,12122,0.049348598
2021-06-14+14_22_39,-78,-98,-98,28,28,15,27.99253731,12889,540,1181250,0,14374,0.05053407
2021-06-14+14_22_40,-78,-98,-98,28,28,15,28,11308,469,1036090,0,14065,0.03209792
2021-06-14+14_22_41,-78,-96,-98,28,28,15,27.97305389,8058,339,737835,0,303,0.036470166
2021-06-14+14_22_42,-78,-95,-98,28,28,15,27.99604743,6081,260,556520,0,14089,0.056331471
2021-06-14+14_22_43,-78,-98,-98,28,28,15,27.99152542,14304,594,1310944,0,13874,0.056837663
2021-06-14+14_22_44,-78,-98,-98,28,28,15,27.99097473,13427,558,1230493,0,13752,0.035555236
2021-06-14+14_22_45,-78,-98,-98,28,28,15,27.986,12051,505,1104266,0,13118,0.064290706
2021-06-14+14_22_46,-78,-98,-98,28,28,15,28,10075,419,923050,0,98,0.037267081
2021-06-14+14_22_47,-78,-98,-98,28,28,15,28,5087,221,465383,0,13665,0.069507957
2021-06-14+14_22_48,-78,-98,-98,28,28,15,27.99293286,13732,570,1258466,0,10048,0.038913774
2021-06-14+14_22_49,-78,-96,-98,28,28,15,28,12560,521,1150852,0,18942,0.060794137
2021-06-14+14_22_50,-78,-96,-98,28,28,15,27.99387755,11934,495,1093353,0,22892,0.033057851
2021-06-14+14_22_51,-78,-96,-98,28,28,15,27.97841727,13395,559,1227939,0,22554,0.053490673
2021-06-14+14_22_52,-78,-96,-98,28,28,15,28,23323,959,2138636,0,22467,0.049708675
2021-06-14+14_22_53,-78,-96,-98,28,28,15,27.95439189,14271,596,1307965,0,14313,0.038407115
2021-06-14+14_22_54,-78,-96,-98,28,28,15,27.9047619,2536,113,230885,0,19980,0.075801749
2021-06-14+14_22_55,-78,-95,-98,28,28,15,27.99268293,9902,416,906898,0,18485,0.081872972
2021-06-14+14_22_57,-78,-98,-98,28,28,15,27.64784053,14156,607,1295380,0,3912,0.042024768
2021-06-14+14_22_58,-78,-97,-98,28,28,15,27.97094017,14213,589,1302452,0,12924,0.025973136
2021-06-14+14_22_59,-78,-97,-98,28,28,15,28,8932,371,818279,0,8533,0.029130435
2021-06-14+14_23_00,-79,-97,-98,28,28,15,27.96473552,9676,403,886141,0,5785,0.041885335
2021-06-14+14_23_01,-79,-98,-98,28,28,15,28,2373,108,216219,0,12992,0.056085919
2021-06-14+14_23_02,-79,-98,-98,28,28,15,27.9729207,12518,522,1146979,0,13224,0.034849653
2021-06-14+14_23_03,-79,-97,-98,28,28,15,27.99209486,12226,511,1120235,0,9459,0.070831433
2021-06-14+14_23_04,-79,-98,-98,28,28,15,27.89846743,12640,526,1158120,0,8490,0.027393044
2021-06-14+14_23_05,-79,-97,-98,28,28,15,27.99530516,10384,432,951084,0,12009,0.026439152
2021-06-14+14_23_06,-79,-96,-98,28,28,15,27.99026764,9981,416,914187,0,16222,0.045428462
2021-06-14+14_23_07,-79,-98,-98,28,28,15,27.97593583,9005,380,824581,0,8165,0.032136715
2021-06-14+14_23_08,-79,-98,-98,28,28,15,28,9827,412,900437,0,12804,0.080901609
2021-06-14+14_23_09,-79,-97,-98,28,28,15,28,13087,544,1199321,0,6645,0.04717874
2021-06-14+14_23_10,-79,-97,-98,28,28,15,27.98773006,11829,495,1083554,0,13292,0.044738755
2021-06-14+14_23_11,-79,-97,-98,28,28,15,28,11055,458,1012939,0,20289,0.034497817
2021-06-14+14_23_12,-79,-98,-98,28,28,15,28,9408,393,861958,0,15978,0.030902349
2021-06-14+14_23_13,-79,-98,-98,28,28,15,27.9959596,12031,500,1102319,0,19846,0.025356448
2021-06-14+14_23_14,-78,-98,-98,28,28,15,27.98979592,14156,593,1297287,0,3519,0.030809256
2021-06-14+14_23_15,-78,-99,-98,28,28,15,27.97856049,15863,656,1454030,0,12911,0.014230674
2021-06-14+14_23_16,-77,-98,-100,28,28,15,27.9608209,12886,541,1180719,0,13674,0.007700601
2021-06-14+14_23_17,-77,-98,-100,28,28,15,28,6593,276,603539,0,12582,0.018606728
2021-06-14+14_23_18,-77,-98,-100,28,28,15,27.97727273,6328,271,578797,0,12144,0.036834094
2021-06-14+14_23_19,-77,-98,-100,28,28,15,27.96969697,11275,467,1032933,0,40,0.032354961
2021-06-14+14_23_22,-77,-98,-100,28,28,15,27.96796339,10548,451,964801,0,22865,0.007714017
2021-06-14+14_23_23,-77,-98,-100,28,28,15,28,2143,94,195256,0,14579,0.033814247
2021-06-14+14_23_24,-77,-98,-100,28,28,15,28,26020,1066,2386104,0,9865,0.029864658
2021-06-14+14_23_25,-77,-98,-100,28,28,15,28,15394,638,1411208,0,4263,0.028401919
2021-06-14+14_23_26,-77,-98,-100,28,28,15,27.98378378,8974,376,821572,0,12998,0.029732944
2021-06-14+14_23_27,-77,-98,-100,28,28,15,28,12960,539,1187653,0,14410,0.044247788
2021-06-14+14_23_28,-77,-97,-100,28,28,15,27.93816631,11299,474,1034998,0,12091,0.032122666
2021-06-14+14_23_29,-77,-99,-100,28,28,15,27.99295775,13729,572,1258216,0,11732,0.049040659
2021-06-14+14_23_30,-77,-97,-100,28,28,15,27.92348754,13520,566,1238871,0,6346,0.038270024
2021-06-14+14_23_31,-77,-97,-100,28,28,15,27.99502488,14518,607,1330757,0,8648,0.02275175
2021-06-14+14_23_32,-77,-97,-100,28,28,15,27.99033816,20154,831,1847489,0,13366,0.026000387
2021-06-14+14_23_33,-77,-97,-100,28,28,15,28,13575,561,1244171,0,12975,0.016304348
2021-06-14+14_23_34,-77,-97,-100,28,28,15,28,15569,646,1427170,0,12429,0.033401627
2021-06-14+14_23_35,-77,-97,-100,28,28,15,27.99515347,14976,623,1372561,0,14774,0.028415726
2021-06-14+14_23_36,-77,-99,-100,28,28,15,27.99232246,12558,525,1150861,0,13430,0.007900142
2021-06-14+14_23_37,-78,-98,-100,28,28,15,28,13801,574,1265016,0,13206,0.04219585
2021-06-14+14_23_38,-78,-99,-100,28,28,15,27.99442379,13055,542,1196534,0,66,0.010834975
2021-06-14+14_23_39,-78,-99,-100,28,28,15,28,14319,595,1312285,0,13347,0.023060654
2021-06-14+14_23_40,-78,-99,-100,28,28,15,27.99841772,15392,635,1410934,0,11542,0.025329281
2021-06-14+14_23_41,-78,-97,-100,28,28,15,27.9984326,15432,641,1414699,0,4978,0.015941844
2021-06-14+14_23_42,-78,-97,-100,28,28,15,28,14079,585,1290502,0,13477,0.024391934
2021-06-14+14_23_43,-78,-97,-100,28,28,15,27.99519693,25349,1042,2324174,0,11188,0.016985303
2021-06-14+14_23_44,-78,-97,-100,28,28,15,27.99688474,23472,964,2152083,0,13562,0.015229704
2021-06-14+14_23_46,-78,-97,-100,28,28,15,27.98453039,21979,908,2014891,0,12249,0.016203393
2021-06-14+14_23_47,-78,-98,-100,28,28,15,27.99223803,18817,775,1725159,0,13148,0.015229223
2021-06-14+14_23_48,-79,-98,-100,28,14,15,27.98446171,21895,902,2007617,0,12805,0.012982915
2021-06-14+14_23_49,-79,-98,-100,28,28,15,27.98668885,14553,605,1333798,0,10880,0.021844334
2021-06-14+14_23_50,-78,-97,-100,28,22,15,27.98762887,11789,490,1080098,0,15784,0.015696752
2021-06-14+14_23_51,-79,-97,-100,28,28,15,27.99479167,4568,200,417511,0,15342,0.017845625
2021-06-14+14_23_52,-79,-98,-100,28,28,15,27.9950495,9791,409,896921,0,20698,0.045525444
2021-06-14+14_23_53,-79,-97,-100,28,28,15,27.97810219,13276,553,1216226,0,13059,0.02209782
2021-06-14+14_23_54,-79,-98,-100,28,28,15,28,13118,544,1202281,0,15354,0.01501727
2021-06-14+14_23_55,-79,-98,-100,28,28,15,27.97048611,13926,580,1276064,0,17824,0.012410467
2021-06-14+14_23_56,-77,-98,-100,28,28,15,27.94246032,12207,508,1118437,0,9396,0.023986568
2021-06-14+14_23_57,-77,-98,-100,28,28,15,27.99453552,13327,552,1221532,0,12858,0.023734525
2021-06-14+14_23_58,-77,-98,-100,28,28,15,27.99806202,12512,522,1146290,0,14115,0.01766507
2021-06-14+14_23_59,-77,-97,-100,28,28,15,27.9875,13557,564,1242365,0,17515,0.016325642
2021-06-14+14_24_00,-77,-97,-100,28,28,15,27.99455535,13346,555,1223186,0,13044,0.030157692
2021-06-14+14_24_01,-77,-97,-100,28,28,15,27.94690265,13699,569,1255076,0,12630,0.026437353
2021-06-14+14_24_02,-77,-97,-100,28,28,15,28,15138,625,1387521,0,21496,0.027058294
2021-06-14+14_24_03,-76,-98,-100,28,28,15,28,11496,480,1053480,0,23006,0.040400668
2021-06-14+14_24_04,-76,-96,-100,28,28,15,28,13237,550,1213224,0,22864,0.040797101
2021-06-14+14_24_05,-76,-96,-100,28,28,15,28,15127,627,1386632,0,22679,0.016258048
2021-06-14+14_24_06,-76,-96,-100,28,28,15,27.99697885,16031,665,1469513,0,20652,0.013841043
2021-06-14+14_24_07,-76,-95,-100,28,28,15,27.99082569,13203,548,1210149,0,22552,0.038243007
2021-06-14+14_24_08,-76,-96,-100,28,28,15,27.99753695,9851,412,902314,0,13136,0.017454618
2021-06-14+14_24_11,-76,-97,-100,28,28,15,27.98535871,16468,696,1507696,0,18242,0.018827455
2021-06-14+14_24_12,-76,-96,-100,28,28,15,27.91964286,13511,564,1237790,0,12958,0.03119174
2021-06-14+14_24_13,-76,-96,-100,28,28,15,27.97125257,11851,492,1085775,0,14330,0.03083088
2021-06-14+14_24_14,-76,-96,-100,28,28,15,27.94392523,5097,221,465826,0,8552,0.005269321
2021-06-14+14_24_15,-79,-98,-96,28,28,15,27.97360704,8196,347,750421,0,16572,0.024517972
2021-06-14+14_24_16,-79,-99,-96,28,28,15,28,12501,521,1145632,0,12265,0.06499626
2021-06-14+14_24_17,-79,-99,-96,28,28,15,27.99393939,12012,499,1100888,0,15530,0.076497271
2021-06-14+14_24_18,-79,-95,-96,28,28,15,27.98828125,12402,517,1136345,0,6478,0.061165783
2021-06-14+14_24_19,-79,-100,-96,28,28,15,27.93177388,12355,518,1131645,0,18229,0.062239089
2021-06-14+14_24_20,-79,-98,-96,28,28,15,28,8444,351,773479,0,15695,0.040890504
2021-06-14+14_24_21,-79,-99,-96,28,28,15,28,4660,201,425939,0,13303,0.041940789
2021-06-14+14_24_22,-79,-98,-96,28,28,15,27.9940239,12189,507,1116933,0,12393,0.038646581
2021-06-14+14_24_23,-79,-96,-96,28,28,15,27.98181818,18657,772,1710250,0,13963,0.05901044
2021-06-14+14_24_24,-79,-96,-96,28,28,15,27.99648712,20732,856,1900838,0,13338,0.024743626
2021-06-14+14_24_25,-78,-98,-96,28,28,15,28,20913,860,1917490,0,16465,0.030144229
2021-06-14+14_24_26,-78,-100,-96,28,28,15,27.98201936,17452,727,1599417,0,15015,0.039674242
2021-06-14+14_24_27,-78,-98,-96,28,28,15,27.95575221,13621,568,1248455,0,10128,0.025051893
2021-06-14+14_24_28,-78,-99,-104,28,28,15,28,8138,340,745051,0,13769,0.026904221
2021-06-14+14_24_29,-78,-99,-104,28,28,15,28,4390,189,401420,0,15419,0.021181717
2021-06-14+14_24_30,-78,-98,-104,28,28,15,27.94184168,14943,623,1369198,0,5053,0.027275094
2021-06-14+14_24_31,-78,-98,-104,28,28,15,27.99364407,11421,476,1046564,0,7342,0.035307036
2021-06-14+14_24_32,-78,-99,-104,28,14,15,24.5,61,12,4069,0,11408,0.061538462
2021-06-14+14_24_33,-78,-99,-104,28,28,15,27.99613153,12509,523,1146005,0,12798,0.032709558
2021-06-14+14_24_36,-78,-99,-104,28,28,15,27.96768061,12767,538,1168435,0,17879,0.019205654
2021-06-14+14_24_37,-78,-98,-104,28,28,15,27.95728155,12485,519,1143998,0,8064,0.049847793
2021-06-14+14_24_38,-78,-98,-104,28,28,15,27.98880597,6503,276,594822,0,12606,0.018118677
2021-06-14+14_24_39,-78,-98,-104,28,28,15,27.996139,6259,265,572853,0,14426,0.027803666
2021-06-14+14_24_40,-78,-98,-104,28,28,15,27.97077244,11644,484,1066846,0,13361,0.028857381
2021-06-14+14_24_41,-78,-98,-104,28,28,15,27.97148289,12770,531,1170021,0,4753,0.013137558
2021-06-14+14_24_42,-78,-97,-104,28,28,15,28,4389,187,401256,0,12122,0.026181495
2021-06-14+14_24_43,-78,-98,-104,28,28,15,27.98466258,7823,333,716116,0,22406,0.036339
2021-06-14+14_24_44,-78,-97,-104,28,28,15,27.9582505,12204,508,1118024,0,19471,0.02694945
2021-06-14+14_24_45,-78,-98,-104,28,28,15,27.97241379,3385,153,308912,0,20459,0.048890138
2021-06-14+14_24_46,-78,-97,-104,28,28,15,27.87969925,9579,403,877277,0,17713,0.038349563
2021-06-14+14_24_47,-78,-97,-104,28,28,15,28,11971,497,1097116,0,13345,0.040169981
2021-06-14+14_24_48,-78,-98,-104,28,28,15,27.99390244,3964,171,362228,0,2140,0.010237203
2021-06-14+14_24_49,-79,-98,-104,28,28,15,27.99212598,9193,387,841914,0,10071,0.024097665
2021-06-14+14_24_50,-79,-98,-104,28,28,15,27.97260274,12409,516,1136912,0,12888,0.015861686
2021-06-14+14_24_51,-79,-98,-104,28,14,15,21,30,10,1188,0,9376,0
2021-06-14+14_24_52,-78,-98,-104,28,28,15,27.99623352,12900,536,1181967,0,3282,0.004475999
2021-06-14+14_24_53,-79,-98,-104,28,28,15,20.5,24,11,414,0,12509,0.2
2021-06-14+14_24_54,-78,-97,-104,28,28,15,27.99617591,12654,527,1159712,0,8336,0.019221826
2021-06-14+14_24_55,-78,-98,-104,28,28,15,27.99424184,12653,526,1159373,0,4570,0.019223316
2021-06-14+14_24_56,-79,-98,-104,28,28,15,27.98181818,8028,336,735064,0,13085,0.022287176
2021-06-14+14_24_57,-78,-97,-104,28,28,15,27.94444444,5610,241,512879,0,108,0.026379729
2021-06-14+14_24_58,-79,-98,-104,28,28,15,28,11136,463,1020393,0,13498,0.019804595
2021-06-14+14_25_01,-78,-98,-104,28,28,15,27.99718838,25952,1076,2378248,0,19429,0.023993983
2021-06-14+14_25_02,-77,-99,-104,28,28,15,27.97378277,12940,538,1185500,0,8295,0.020809686
2021-06-14+14_25_03,-77,-98,-104,28,28,15,28,11970,498,1097074,0,12573,0.00861355
2021-06-14+14_25_04,-77,-97,-104,28,28,15,27.98390342,12027,501,1101981,0,2844,0.010286373
2021-06-14+14_25_05,-78,-97,-104,28,28,15,28,19807,818,1815693,0,9670,0.025054145
2021-06-14+14_25_06,-78,-97,-104,28,28,15,27.99025974,14981,619,1373148,0,13354,0.046282149
2021-06-14+14_25_07,-78,-99,-104,28,28,15,28,25370,1041,2326491,0,496,0.011686794
2021-06-14+14_25_08,-78,-99,-104,28,28,15,28,23242,954,2131219,0,15331,0.019738507
2021-06-14+14_25_09,-78,-96,-104,28,28,15,27.9595843,21070,867,1931792,0,11683,0.021501881
2021-06-14+14_25_10,-78,-98,-104,28,28,15,27.92117465,15614,652,1430181,0,1630,0.007121964
2021-06-14+14_25_11,-77,-99,-104,28,28,15,28,10503,439,962183,0,13417,0.01868635
2021-06-14+14_25_12,-77,-97,-104,28,28,15,28,12448,518,1140871,0,32,0.014175972
2021-06-14+14_25_13,-78,-98,-104,28,28,15,27,22,10,353,0,13262,0.083333333
2021-06-14+14_25_14,-78,-98,-104,28,28,15,14,22,11,158,0,9018,0.153846154
2021-06-14+14_25_15,-78,-96,-104,28,28,15,27.95390782,12048,503,1104112,0,5692,0.029482842
2021-06-14+14_25_16,-78,-99,-104,28,28,15,19.5,28,11,670,0,11051,0.222222222
2021-06-14+14_25_17,-78,-97,-104,28,28,15,27.84496124,6175,265,564844,0,11689,0.027559055
2021-06-14+14_25_18,-78,-99,-104,28,28,15,27.98888889,8674,366,794260,0,10249,0.011622607
2021-06-14+14_25_19,-78,-98,-104,28,28,15,28,14619,608,1339975,0,12478,0.034029338
2021-06-14+14_25_20,-78,-99,-104,28,28,15,28,12969,536,1188831,0,15030,0.03747959
2021-06-14+14_25_21,-78,-99,-104,28,28,15,19.5,30,12,674,0,10143,0.0625
2021-06-14+14_25_22,-78,-98,-104,28,28,15,28,12887,534,1181231,0,6050,0.020298008
2021-06-14+14_25_24,-78,-97,-104,28,28,15,27.97148289,12692,531,1162881,0,17016,0.039721571
2021-06-14+14_25_25,-78,-97,-104,28,28,15,28,8746,364,800979,0,22644,0.014090858
2021-06-14+14_25_26,-77,-98,-104,28,28,15,27.92432432,4420,192,404045,0,16974,0.016685206
2021-06-14+14_25_27,-77,-96,-104,28,28,15,27.99614644,12552,524,1150118,0,23357,0.029009051
2021-06-14+14_25_28,-77,-97,-104,28,28,15,27.99145299,2847,125,259600,0,25276,0.038825118
2021-06-14+14_25_29,-77,-98,-104,28,28,15,27.99742268,9427,395,863220,0,19730,0.027843663
2021-06-14+14_25_30,-77,-96,-104,28,28,15,28,12414,516,1137800,0,22911,0.029777257
2021-06-14+14_25_31,-77,-93,-104,28,28,15,27.94354839,12000,501,1098949,0,15580,0.012345679
2021-06-14+14_25_32,-77,-96,-104,28,28,15,27.99387755,11937,495,1093600,0,38,0.014041464
2021-06-14+14_25_33,-77,-97,-104,28,28,15,27.99598796,24224,999,2221002,0,7196,0.018237821
2021-06-14+14_25_34,-77,-97,-104,28,28,15,28,23928,980,2194224,0,5281,0.019986894
2021-06-14+14_25_35,-77,-97,-104,28,28,15,28,24422,1000,2239536,0,22,0
2021-06-14+14_25_36,-77,-97,-104,28,28,15,27.99794872,23774,976,2179831,0,11721,0
2021-06-14+14_25_37,-77,-96,-104,28,28,15,27.97734628,22624,929,2074140,0,618,0.005494747
2021-06-14+14_25_38,-77,-95,-104,28,28,15,28,26302,1079,2411982,0,12843,0.009415487
2021-06-14+14_25_39,-77,-96,-104,28,28,15,28,22634,929,2075662,0,9912,0.026368994
2021-06-14+14_25_40,-77,-97,-104,28,28,15,27.99858557,17170,710,1574029,0,5541,0.023044097
2021-06-14+14_25_41,-77,-98,-104,28,28,15,27.98477157,4715,205,430861,0,10669,0.038735984
2021-06-14+14_25_42,-77,-97,-104,28,28,15,27.95757576,7984,336,731107,0,4122,0.031655549
2021-06-14+14_25_43,-77,-98,-99,28,28,15,28,4115,178,376131,0,10887,0.000971109
2021-06-14+14_25_44,-77,-96,-99,28,28,15,27.92371134,11773,489,1078497,0,12268,0.037996405
2021-06-14+14_25_45,-77,-98,-99,28,28,15,27.85106383,2225,103,202383,0,6827,0.008024967
2021-06-14+14_25_48,-77,-97,-99,28,28,15,27.97076613,24018,1001,2200789,0,19492,0.023499756
2021-06-14+14_25_49,-77,-96,-99,28,28,15,27.99409449,12382,513,1134416,0,4906,0.025806452
2021-06-14+14_25_50,-77,-98,-99,28,28,15,27.80952381,475,29,41922,0,11000,0.004192872
2021-06-14+14_25_51,-77,-98,-99,28,28,15,28,12920,536,1183969,0,11257,0.018311678
2021-06-14+14_25_52,-77,-97,-99,28,28,15,27.99074074,13092,545,1199694,0,14527,0.027845845
2021-06-14+14_25_53,-77,-95,-99,28,28,15,27.99286442,23882,982,2189694,0,22769,0.019018279
2021-06-14+14_25_54,-77,-97,-99,28,28,15,27.99518652,20148,833,1847208,0,12844,0.020658144
2021-06-14+14_25_55,-77,-98,-99,28,28,15,27.997558,19896,821,1824135,0,5106,0.02211737
2021-06-14+14_25_56,-77,-98,-99,28,28,15,28,12171,505,1115446,0,20271,0.012494929
2021-06-14+14_25_57,-77,-98,-99,28,28,15,20.5,24,11,414,0,25249,0
2021-06-14+14_25_58,-77,-97,-99,28,28,15,27.99677419,15022,624,1376858,0,15815,0.016949153
2021-06-14+14_25_59,-78,-98,-99,28,28,15,27.9847973,14332,596,1313570,0,152,0.020503007
2021-06-14+14_26_00,-77,-97,-99,28,28,15,27.98795181,12087,503,1107259,0,7532,0.004447739
2021-06-14+14_26_01,-78,-98,-99,28,28,15,27.96252129,14229,590,1304265,0,8930,0.016791045
2021-06-14+14_26_02,-78,-96,-99,28,28,15,28,12560,522,1151170,0,12456,0.008212255
2021-06-14+14_26_03,-78,-95,-99,28,28,15,27.99615877,18995,784,1741311,0,12853,0.016414664
2021-06-14+14_26_04,-78,-96,-99,28,28,15,27.98544699,11686,487,1070438,0,18109,0.02094504
2021-06-14+14_26_05,-78,-97,-99,28,28,15,27.99652778,6983,294,639277,0,23046,0.01634033
2021-06-14+14_26_06,-78,-97,-99,28,28,15,27.96920821,16531,685,1515350,0,22460,0.022932797
2021-06-14+14_26_07,-78,-96,-99,28,28,15,28,12571,524,1151957,0,24882,0.029341364
2021-06-14+14_26_08,-78,-98,-99,28,28,15,27.99739244,18650,770,1709758,0,22617,0.025753539
2021-06-14+14_26_09,-78,-96,-99,28,28,15,28,25487,1046,2337263,0,10407,0.014233224
2021-06-14+14_26_10,-78,-95,-99,28,28,15,27.9751773,13699,569,1255239,0,16487,0.001821626
2021-06-14+14_26_13,-78,-96,-98,28,28,15,27.97571189,28867,1200,2645951,0,27481,0.024697615
2021-06-14+14_26_14,-78,-98,-97,28,28,15,27.99393939,12013,500,1100760,0,23640,0.033236762
2021-06-14+14_26_15,-78,-97,-97,28,28,15,27.9940239,12156,507,1113848,0,22986,0.019756471
2021-06-14+14_26_16,-78,-97,-97,28,28,15,27.99790356,11604,481,1063416,0,5647,0.03291941
2021-06-14+14_26_17,-78,-97,-97,28,28,15,27.96743295,12577,529,1151880,0,11844,0.01318164
2021-06-14+14_26_18,-78,-98,-97,28,28,15,28,12847,535,1177479,0,11986,0.021255523
2021-06-14+14_26_19,-78,-97,-97,28,28,15,28,9642,401,883143,0,15281,0.020719074
2021-06-14+14_26_20,-78,-95,-97,28,28,15,28,10377,435,950824,0,14711,0.018259224
2021-06-14+14_26_21,-78,-96,-97,28,28,15,28,12143,505,1112919,0,12838,0.032661515
2021-06-14+14_26_22,-78,-97,-97,28,28,15,28,15270,635,1399472,0,12516,0.021843572
2021-06-14+14_26_23,-78,-96,-98,28,28,15,27.99781182,11129,462,1019682,0,13924,0.008905513
2021-06-14+14_26_24,-78,-97,-98,28,28,15,27.99105812,16280,675,1492190,0,13796,0.018094089
2021-06-14+14_26_25,-78,-96,-98,28,28,15,27.99404762,12191,509,1117131,0,12472,0.021117713
2021-06-14+14_26_26,-78,-97,-98,28,28,15,27.99795918,11885,494,1089201,0,12810,0.024620435
2021-06-14+14_26_27,-77,-96,-96,28,28,15,27.99032648,19969,830,1830750,0,15467,0.019059783
2021-06-14+14_26_28,-77,-94,-96,28,28,15,27.99464525,18152,751,1663840,0,18569,0.014923753
2021-06-14+14_26_29,-77,-96,-96,28,28,15,27.98025135,13533,560,1240084,0,21055,0.040757017
2021-06-14+14_26_30,-77,-98,-96,28,28,15,27.95445545,12240,511,1121314,0,15799,0.018050542
